start,duration,value
2020-10-13T00:10:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[45,45,45,44,46,46,47,47,47,47,47,48,48,48,49,49,48,48,48,49,49,49,50,56,50,52,49,49,54,49,50,49,51,50,48,49,50,56,50,56,52,58,57,65,65,65,63,58,64,64,62,63,63,63,58,51,52,53,53,55,59,57,54,52,52,52,52,52,52,53,52,53,51,52,52,53,51,53,55,53,52,49,52,51,51,52,52,51,52,52,52,51,54,52,51,52,51,52,52,50,52,51,51,51,50,52,55,50,53,49,50,51,50,49,49,48,49,52,50,53,57,52,53,55,54,52,57,60,60,51,48,51,53,60,57,48,52,50,52,53,49,48,51,49,49,51,45,50,48,49,48,48,47,45,50,47,48,48,48,49,48,49,53,52,48,45,47,48,51,49,50,49,56,49,60,61,57,56,52,53]"
2020-10-13T02:47:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[48,48,49,48,49,53,52,48,45,47,48,51,49,50,49,56,49,60,61,57,56,52,53,62,55,61,45,51,50,55,51,47,47,57,47,47,49,51,47,49,57,57,43,45,45,46,46,44,45,45,45,46,45,45,44,46,46,45,45,45,43,45,51,60,52,54,50,60,46,47,45,53,48,54,51,50,64,54,52,55,50,55,55,60,44,50,47,49,51,46,48,46,48,47,59,49,47,48,50,45,52,46,46,57,53,52,48,48,47,59,49,60,51,58,60,63,62,62,62,61,62,57,51,51,55,54,69,55,51,60,52,55,54,59,52,50,58,54,58,51,50,59,50,50,50,63,72,48,58,50,51,50,49,50,54,51,51,55,63,48,50,50,50,50,50,49,50,48,50,49,52,51,57,46,52,51,46,47,45,48]"
2020-10-13T03:10:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[62,55,61,45,51,50,55,51,47,47,57,47,47,49,51,47,49,57,57,43,45,45,46,46,44,45,45,45,46,45,45,44,46,46,45,45,45,43,45,51,60,52,54,50,60,46,47,45,53,48,54,51,50,64,54,52,55,50,55,55,60,44,50,47,49,51,46,48,46,48,47,59,49,47,48,50,45,52,46,46,57,53,52,48,48,47,59,49,60,51,58,60,63,62,62,62,61,62,57,51,51,55,54,69,55,51,60,52,55,54,59,52,50,58,54,58,51,50,59,50,50,50,63,72,48,58,50,51,50,49,50,54,51,51,55,63,48,50,50,50,50,50,49,50,48,50,49,52,51,57,46,52,51,46,47,45,48,47,52,47,50,52,50,50,54,50,51,55,48,46,48,50,51,49,46,44,45,45,45,46]"
2020-10-13T05:47:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[47,52,47,50,52,50,50,54,50,51,55,48,46,48,50,51,49,46,44,45,45,45,46,46,45,49,51,51,48,47,49,48,55,48,51,50,50,47,48,47,49,46,47,49,47,47,48,49,70,51,45,48,46,46,46,46,45,46,46,46,45,46,46,48,46,46,47,46,46,46,46,47,46,47,47,48,46,47,48,48,46,47,50,49,57,57,50,57,53,59,53,53,60,57]"
2020-10-13T06:10:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[46,45,49,51,51,48,47,49,48,55,48,51,50,50,47,48,47,49,46,47,49,47,47,48,49,70,51,45,48,46,46,46,46,45,46,46,46,45,46,46,48,46,46,47,46,46,46,46,47,46,47,47,48,46,47,48,48,46,47,50,49,57,57,50,57,53,59,53,53,60,57]"
2020-10-12T00:22:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[68,64,63,62,61,63,62,61,60,62,66,65,67,64,63,66,63,62,62,58,60,60,61,60,63,63,63,60,64,63,62,64,64,64,66,66,66,66,67,67,68,69,70,70,70,70,69,72,71,72,71,71,69,72,72,72,73,73,73,73,74,75,75,74,75,76,75,75,76,76,77,76,77,77,78,78,79,78,79,79,79,79,80,79,79,80,80,79,79,76,75,78,78,77,77,77,77,79,78,79,77,75,76,76,76,75,76,77,76,76,75,75,75,76,77,76,76,77,79,77,78,78,78,77,78,78,78,79,79,79,80,78,80,80,80,79,79,79,87,70,71,72,72,71,71,70,75,73,74,74,74,73,75,75,75,76,76,76,76,77,75,75,76,76,75,76,76,76,76,76,71,73,71,72,70,71,81,78,78,78]"
2020-10-12T03:22:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[72,69,67,71,70,69,66,73,71,71,71,69,70,70,72,73,70,73,73,71,74,69,69,67,69,70,70,72,70,72,72,72,72,73,72,73,73,73,72,73,74,72,73,73,72,73,73,73,73,73,74,75,75,75,75,76,76,75,75,76,75,76,76,76,76,76,77,76,76,78,73,75,76,74,73,74,73,71,71,70,69,68,69,69,69,69,71,69,71,68,68,71,68,71,67,67,69,71,70,69,68,73,75,72,72,70,71,73,69,67,69,67,69,68,69,70,70,70,68,69,70,71,69,70,68,70,69,70,69,70,68,68,68,68,69,67,68,68,69,70,71,69,69,70,70,70,70,71,70,71,71,71,71,72,71,71,71,73,73,72,71,72,72,69,68,68,68,67,68,68,68,70,72,67,68,70,67,68,66,69]"
2020-10-12T06:22:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[71,71,72,67,66,65,67,63,63,64,65,62,62,64,64,69,67,66,66,68,67,65,68,66,64,65,63,64,66,65,67,64,67,65,65,63,64,64,71,63,64,60,61,77,58,63,63,66]"
2020-10-12T07:12:00+02:00,"[60,60,60]","[70,71,70]"
2020-10-11T02:04:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[52,61,65,66,65,68,65,67,67,67,65,68,66,71,65,64,72,70,70,70,71,68,70,69,67,67,68,71,68,68,69,67,69,73,69,71,72,72,72,73,73,73,73,75,76,74,74,73,74,74,75,67,68,69,69,69,68,69,65,66,65,65,65,66,68,68,70,69,69,70,68,69,69,72,70,68,70,68,67,69,68,69,68,75,73,72,74,74,79,80,82,80,72,72,80,75,76,81,76,76,81,65,72,71,72,72,72,72,72,71,73,72,75,70,74,73,72,72,71,75,74,76,76,76,75,75,76,76,76,77,69,72,76,75,74,73,74,75,72,66,74,72,73,74,75,72,75,75,73,72,74,65,68,72,72,78,60,61,60,60,60,59,59,59,60,59,60,60,60,60,60,59,60,60,60,60,60,61,60,61]"
2020-10-11T05:04:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[61,61,63,63,55,72,72,73,73,73,73,73,73,73,73,73,73,74,73,73,75,73,74,70,72,73,72,72,73,73,73,74,73,73,74,72,76,73,72,73,73,73,70,64,64,66,69,66,58,57,62,60,61,57,60,58,57,60,58,57,60,57,57,57,56,57,56,57,58,58,57,58,65,67,65,72,70,64,68,68,70,73,70,70,70,69,67,60,68,68,63,63,64,66,63,63,64,63,69,64,64,64,67,66,64,65,67,66,69,69,66,69,66,70,67,70,70,69,70,68,70,68,70,70,69,75,72,65,67,68,66,66,69,66,67,66,66,66,68,66,66,70,63,64,64,66,68,71,64,67,67,68,66,65,65,60,66,66,63,67,68,66,66,67,65,65,61,64,61,67,66,65,64,67,66,64,65,64,67,65]"
2020-10-11T06:34:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[63,63,64,66,63,63,64,63,69,64,64,64,67,66,64,65,67,66,69,69,66,69,66,70,67,70,70,69,70,68,70,68,70,70,69,75,72,65,67,68,66,66,69,66,67,66,66,66,68,66,66,70,63,64,64,66,68,71,64,67,67,68,66,65,65,60,66,66,63,67,68,66,66,67,65,65,61,64,61,67,66,65,64,67,66,64,65,64,67,65,63,65,64,67,64,66,67,60,60,60,60,62,59,61,62,61,63,62,63,63,65,64,65,66,71,64,61,63,63,65,63,63,63,63,63,62,62,63,64,65,62,62,63,63,62,61,61,63,60,62,60,61,60,64,64,62,62,63,64,63,65,64,64,62,63,61,62,63,64,64,62,64,64,65,64,64,64,65,64,64,59,57,60,61,66,67,66,64,65,61]"
2020-10-11T08:04:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[63,65,64,67,64,66,67,60,60,60,60,62,59,61,62,61,63,62,63,63,65,64,65,66,71,64,61,63,63,65,63,63,63,63,63,62,62,63,64,65,62,62,63,63,62,61,61,63,60,62,60,61,60,64,64,62,62,63,64,63,65,64,64,62,63,61,62,63,64,64,62,64,64,65,64,64,64,65,64,64,59,57,60,61,66,67,66,64,65,61,59,68,62,63,63,64,65,68,66,68,69,72,61,66,63,62,65,63,61,61,66,63,73,71,64]"
2020-10-11T10:00:00+02:00,"[60,60,60]","[63,71,65]"
2020-10-11T10:08:00+02:00,"[60,60]","[67,65]"
2020-10-11T09:34:00+02:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[59,68,62,63,63,64,65,68,66,68,69,72,61,66,63,62,65,63,61,61,66,63,73,71,64]"
